ID,Total_Cell_Count,MCavg_Norm_Cell_Count,MCavg_Norm_Proliferative,Categories
hsa-miR-5698,634.5,1.213604033,3.23292797,Pro
hsa-miR-18b-3p,846,1.61813871,3.23292797,Pro
hsa-miR-3195,692,1.323583909,3.239835936,Pro
hsa-miR-3622a-3p,744,1.423043972,3.253651867,Pro
hsa-miR-3184-3p,479.5,0.917136538,3.260559833,Pro
hsa-miR-5707,611.5,1.169612082,3.28128373,Pro
hsa-miR-4472,800,1.530154809,3.302007627,Pro
hsa-miR-611,683.5,1.307326015,3.308915593,Pro
hsa-miR-4780,767,1.467035923,3.308915593,Pro
hsa-miR-219-5p,768,1.468948616,3.315823559,Pro
hsa-miR-200a-5p,799,1.528242115,3.322731524,Pro
hsa-miR-23c,774,1.480424777,3.343455422,Pro
hsa-miR-1291,748.5,1.431651093,3.350363387,Pro
hsa-miR-4535,817,1.562670598,3.350363387,Pro
hsa-miR-3123,691.5,1.322627563,3.357271353,Pro
hsa-miR-4323,744.5,1.424000319,3.357271353,Pro
hsa-miR-4319,695,1.32932199,3.371087285,Pro
hsa-miR-3129-5p,751,1.436432827,3.391811182,Pro
hsa-miR-4260,748,1.430694746,3.398719148,Pro
hsa-miR-4272,690,1.319758522,3.405627113,Pro
hsa-miR-6508-5p,684.5,1.309238708,3.419443045,Pro
hsa-miR-553,723.5,1.383833755,3.419443045,Pro
hsa-miR-5686,635,1.214560379,3.440166942,Pro
hsa-miR-615-3p,693,1.325496603,3.440166942,Pro
hsa-miR-4668-5p,691,1.321671216,3.447074908,Pro
hsa-miR-302d-5p,855.5,1.636309298,3.453982874,Pro
hsa-miR-331-3p,683.5,1.307326015,3.460890839,Pro
hsa-miR-130a-5p,695,1.32932199,3.467798805,Pro
hsa-miR-6515-3p,717.5,1.372357594,3.467798805,Pro
hsa-miR-134,801.5,1.533023849,3.474706771,Pro
hsa-miR-676-5p,716,1.369488554,3.488522702,Pro
hsa-miR-1471,769,1.47086131,3.502338634,Pro
hsa-miR-466,703,1.344623538,3.523062531,Pro
hsa-miR-877-5p,735,1.40582973,3.529970497,Pro
hsa-miR-514b-3p,821.5,1.571277719,3.529970497,Pro
hsa-miR-3605-5p,830.5,1.588491961,3.529970497,Pro
hsa-miR-3177-5p,518.5,0.991731585,3.536878463,Pro
hsa-miR-125a-5p,692.5,1.324540256,3.543786428,Pro
hsa-miR-641,766.5,1.466079576,3.550694394,Pro
hsa-miR-548ad,690,1.319758522,3.55760236,Pro
hsa-miR-548ae,711.5,1.360881433,3.55760236,Pro
hsa-miR-4658,748,1.430694746,3.564510326,Pro
hsa-miR-548ao-5p,673.5,1.288199079,3.571418291,Pro
hsa-miR-4744,723,1.382877408,3.571418291,Pro
hsa-miR-4704-3p,685,1.310195055,3.578326257,Pro
hsa-miR-324-3p,809,1.54736905,3.578326257,Pro
hsa-miR-199b-3p,708,1.354187006,3.585234223,Pro
hsa-miR-3141,750.5,1.43547648,3.599050154,Pro
hsa-miR-194-3p,803,1.535892889,3.599050154,Pro
hsa-miR-146b-5p,704,1.346536232,3.60595812,Pro
hsa-miR-3607-3p,715,1.36757586,3.60595812,Pro
hsa-miR-4769-3p,864.5,1.65352354,3.612866086,Pro
hsa-miR-4502,768.5,1.469904963,3.619774052,Pro
hsa-miR-139-5p,828,1.583710227,3.619774052,Pro
hsa-miR-548ah-3p,674,1.289155426,3.633589983,Pro
hsa-miR-1247-5p,815,1.558845211,3.633589983,Pro
hsa-miR-455-5p,875,1.673606822,3.633589983,Pro
hsa-miR-92b-3p,810,1.549281744,3.640497949,Pro
hsa-miR-302c-5p,864,1.652567193,3.65431388,Pro
hsa-miR-590-3p,716,1.369488554,3.668129812,Pro
hsa-miR-4703-3p,837,1.600924469,3.668129812,Pro
hsa-miR-6716-3p,676.5,1.29393716,3.675037778,Pro
hsa-miR-1238-5p,786,1.503377099,3.681945743,Pro
hsa-miR-933,1012.5,1.93660218,3.681945743,Pro
hsa-miR-5586-3p,614,1.174393816,3.695761675,Pro
hsa-miR-607,712,1.36183778,3.702669641,Pro
hsa-miR-3692-5p,665.5,1.272897531,3.709577606,Pro
hsa-miR-4328,747.5,1.429738399,3.709577606,Pro
hsa-miR-550a-3-5p,857.5,1.640134685,3.716485572,Pro
hsa-miR-210,1001.5,1.915562551,3.730301504,Pro
hsa-miR-5706,691.5,1.322627563,3.737209469,Pro
hsa-miR-181b-5p,810,1.549281744,3.737209469,Pro
hsa-miR-506-5p,749.5,1.433563786,3.751025401,Pro
hsa-miR-3199,815.5,1.559801558,3.751025401,Pro
hsa-miR-520d-3p,1066.5,2.039887629,3.757933367,Pro
hsa-miR-548x-3p,722.25,1.381442888,3.764841332,Pro
hsa-miR-3942-3p,725.5,1.387659142,3.771749298,Pro
hsa-miR-331-5p,763.5,1.460341495,3.778657264,Pro
hsa-miR-4511,750.5,1.43547648,3.792473195,Pro
hsa-miR-548am-3p,763.5,1.460341495,3.820105058,Pro
hsa-miR-548p,766,1.465123229,3.83392099,Pro
hsa-miR-758-5p,710,1.358012393,3.840828956,Pro
hsa-miR-23b-3p,774,1.480424777,3.840828956,Pro
hsa-miR-548aq-3p,632,1.208822299,3.847736921,Pro
hsa-miR-1268a,810,1.549281744,3.847736921,Pro
hsa-miR-4666a-3p,747,1.428782053,3.854644887,Pro
hsa-miR-1307-5p,866.5,1.657348927,3.868460819,Pro
hsa-miR-4436a,666.5,1.274810225,3.875368784,Pro
hsa-miR-151a-5p,815,1.558845211,3.875368784,Pro
hsa-miR-936,816,1.560757905,3.88227675,Pro
hsa-miR-4285,742.5,1.420174932,3.903000647,Pro
hsa-miR-4757-3p,657.5,1.257595983,3.916816579,Pro
hsa-miR-1284,760.5,1.454603415,3.923724545,Pro
hsa-miR-4257,786.5,1.504333446,3.944448442,Pro
hsa-miR-3656,698.5,1.336016417,3.951356407,Pro
hsa-miR-3065-5p,728,1.392440876,3.951356407,Pro
hsa-miR-1181,804.5,1.538761929,3.951356407,Pro
hsa-miR-146a-5p,829.5,1.586579267,3.951356407,Pro
hsa-miR-1237-5p,664,1.270028491,3.985896236,Pro
hsa-miR-92b-5p,831,1.589448307,3.992804202,Pro
hsa-miR-3150a-5p,616.5,1.179175549,4.006620133,Pro
hsa-miR-3145-5p,635,1.214560379,4.006620133,Pro
hsa-miR-106a-5p,956,1.828534996,4.034251996,Pro
hsa-miR-20b-5p,966.5,1.848618278,4.034251996,Pro
hsa-miR-1283,814,1.556932518,4.054975894,Pro
hsa-miR-4717-3p,901,1.723336853,4.061883859,Pro
hsa-miR-93-5p,1019.5,1.949991034,4.068791825,Pro
hsa-miR-339-3p,895,1.711860692,4.075699791,Pro
hsa-miR-5692b,774,1.480424777,4.096423688,Pro
hsa-miR-602,803.5,1.536849236,4.096423688,Pro
hsa-miR-4495,783,1.497639019,4.103331654,Pro
hsa-miR-873-5p,831,1.589448307,4.11023962,Pro
hsa-miR-136-5p,785,1.501464406,4.117147585,Pro
hsa-miR-548t-3p,620.5,1.186826323,4.130963517,Pro
hsa-miR-4428,793.5,1.517722301,4.144779448,Pro
hsa-miR-20a-3p,906,1.732900321,4.144779448,Pro
hsa-miR-4723-3p,727.5,1.391484529,4.227675037,Pro
hsa-miR-216b,853,1.631527565,4.2553069,Pro
hsa-miR-4298,809,1.54736905,4.262214866,Pro
UNTR_LIPO,724.5472973,1.385836914,4.275750745,Pro
hsa-miR-663a,861.5,1.64778546,4.276030798,Pro
hsa-miR-4732-5p,813.5,1.555976171,4.282938763,Pro
hsa-miR-1247-3p,832,1.591361001,4.303662661,Pro
hsa-miR-6125,696.5,1.33219103,4.310570626,Pro
hsa-miR-1267,768.5,1.469904963,4.338202489,Pro
hsa-miR-302b-5p,798.5,1.527285768,4.345110455,Pro
hsa-miR-4803,728.5,1.393397223,4.365834352,Pro
hsa-miR-4281,772.5,1.477555737,4.365834352,Pro
hsa-miR-3189-5p,741,1.417305891,4.38655825,Pro
hsa-miR-767-3p,893,1.708035305,4.38655825,Pro
hsa-miR-5705,778,1.488075551,4.400374181,Pro
hsa-miR-5700,732,1.40009165,4.414190113,Pro
hsa-miR-3912,778,1.488075551,4.428006044,Pro
hsa-miR-5699,739.5,1.414436851,4.43491401,Pro
hsa-let-7i-3p,821,1.570321372,4.448729941,Pro
hsa-miR-3178,791.5,1.513896914,4.455637907,Pro
hsa-miR-718,868,1.660217967,4.469453839,Pro
hsa-miR-1227-5p,769,1.47086131,4.476361804,Pro
hsa-miR-33b-3p,859.5,1.643960072,4.476361804,Pro
hsa-miR-5008-3p,804.5,1.538761929,4.490177736,Pro
hsa-miR-636,880.5,1.684126636,4.490177736,Pro
hsa-miR-514a-3p,805,1.539718276,4.497085702,Pro
hsa-miR-365a-5p,816,1.560757905,4.497085702,Pro
hsa-miR-300,823.5,1.575103106,4.497085702,Pro
hsa-miR-4690-3p,819,1.566495985,4.510901633,Pro
hsa-miR-2392,797,1.524416728,4.517809599,Pro
hsa-miR-520c-3p,1052,2.012153573,4.524717565,Pro
hsa-miR-2355-5p,916.5,1.752983603,4.53162553,Pro
hsa-miR-3152-5p,593,1.134227252,4.538533496,Pro
hsa-miR-615-5p,720.5,1.378095675,4.538533496,Pro
hsa-miR-5006-5p,749,1.43260744,4.538533496,Pro
hsa-miR-3620-3p,772.5,1.477555737,4.538533496,Pro
hsa-miR-373-3p,1006,1.924169672,4.545441462,Pro
hsa-miR-520b,1042,1.993026638,4.566165359,Pro
hsa-miR-6165,787,1.505289793,4.579981291,Pro
hsa-miR-150-5p,869.5,1.663087008,4.593797222,Pro
hsa-miR-1248,908,1.736725708,4.600705188,Pro
hsa-miR-5692c,778,1.488075551,4.635245016,Pro
hsa-miR-5009-3p,773.5,1.479468431,4.642152982,Pro
hsa-miR-649,795.5,1.521547688,4.649060948,Pro
hsa-miR-548u,833.5,1.594230041,4.655968914,Pro
hsa-miR-548av-3p,809.5,1.548325397,4.676692811,Pro
hsa-miR-224-5p,789.5,1.510071527,4.690508742,Pro
hsa-miR-545-5p,792.5,1.515809607,4.71123264,Pro
hsa-miR-4417,769,1.47086131,4.718140605,Pro
hsa-miR-4700-3p,744.5,1.424000319,4.738864503,Pro
hsa-miR-711,856.5,1.638221992,4.738864503,Pro
hsa-miR-3122,792,1.514853261,4.752680434,Pro
hsa-miR-520e,1133.5,2.168038094,4.7595884,Pro
hsa-miR-4329,892,1.706122612,4.766496366,Pro
hsa-miR-762,763,1.459385149,4.773404331,Pro
hsa-miR-4787-5p,761,1.455559762,4.780312297,Pro
hsa-miR-4697-3p,926.5,1.772110538,4.794128229,Pro
hsa-miR-1268b,798.5,1.527285768,4.801036194,Pro
hsa-miR-4707-5p,797.5,1.525373075,4.821760092,Pro
hsa-miR-5704,791,1.512940567,4.85629992,Pro
hsa-miR-548ai,791.5,1.513896914,4.863207886,Pro
hsa-miR-873-3p,901.5,1.7242932,4.870115852,Pro
hsa-miR-3184-5p,858,1.641091032,4.877023818,Pro
hsa-miR-4653-5p,819.5,1.567452332,4.904655681,Pro
hsa-miR-302d-3p,1191.5,2.278974318,4.918471612,Pro
hsa-miR-2861,840.5,1.607618896,4.959919407,Pro
hsa-miR-3913-5p,873,1.669781435,4.973735338,Pro
hsa-miR-643,898,1.717598773,4.973735338,Pro
hsa-miR-181a-2-3p,846,1.61813871,4.980643304,Pro
hsa-miR-5787,709,1.356099699,4.98755127,Pro
hsa-miR-520a-3p,1021,1.952860074,4.994459235,Pro
hsa-miR-1225-5p,829.5,1.586579267,5.015183133,Pro
hsa-miR-523-3p,961.5,1.839054811,5.028999064,Pro
hsa-miR-1227-3p,1012.5,1.93660218,5.03590703,Pro
hsa-miR-4462,878,1.679344902,5.049722961,Pro
hsa-miR-3124-3p,736.5,1.408698771,5.063538893,Pro
hsa-miR-519d,1048.5,2.005459146,5.08426279,Pro
hsa-miR-2116-3p,855,1.635352952,5.091170756,Pro
hsa-miR-20a-5p,904,1.729074934,5.111894653,Pro
hsa-miR-3153,838,1.602837162,5.139526516,Pro
hsa-miR-148a-3p,1088.5,2.081966886,5.153342448,Pro
hsa-miR-1914-3p,861,1.646829113,5.263869899,Pro
hsa-miR-17-5p,1084.5,2.074316112,5.270777865,Pro
hsa-miR-548g-3p,856.5,1.638221992,5.298409728,Pro
hsa-miR-664a-3p,876.5,1.676475862,5.339857523,Pro
hsa-miR-4749-3p,894.5,1.710904345,5.367489386,Pro
hsa-miR-302a-5p,871.5,1.666912395,5.374397351,Pro
hsa-miR-148b-3p,1080,2.065708992,5.374397351,Pro
hsa-miR-4758-5p,864,1.652567193,5.443477009,Pro
hsa-miR-4508,876,1.675519515,5.471108872,Pro
hsa-miR-147b,1043.5,1.995895678,5.512556666,Pro
hsa-miR-5695,780,1.491900938,5.554004461,Pro
hsa-miR-548b-3p,863.5,1.651610847,5.609268187,Pro
hsa-miR-4719,826.5,1.580841187,5.616176153,Pro
hsa-miR-4310,864.5,1.65352354,5.616176153,Pro
hsa-miR-372,1098,2.100137475,5.643808016,Pro
hsa-miR-302e,1168,2.234026021,5.68525581,Pro
hsa-miR-4466,845,1.616226017,5.692163776,Pro
hsa-miR-570-5p,958.5,1.83331673,5.761243433,Pro
hsa-miR-4264,852,1.629614871,5.781967331,Pro
hsa-miR-1234-5p,881.5,1.68603933,5.781967331,Pro
hsa-miR-4732-3p,850,1.625789484,5.802691228,Pro
hsa-miR-1279,928.5,1.775935925,5.86486292,Pro
hsa-miR-3939,948,1.813233448,5.927034611,Pro
hsa-miR-4431,903,1.72716224,5.96157444,Pro
hsa-miR-4791,840,1.606662549,6.016838166,Pro
hsa-miR-3684,859,1.643003726,6.030654097,Pro
hsa-miR-187-3p,1065.5,2.037974936,6.030654097,Pro
hsa-miR-106b-5p,1040.5,1.990157598,6.161905447,Pro
hsa-miR-568,984,1.882090415,6.168813412,Pro
hsa-miR-2052,942.5,1.802713634,6.203353241,Pro
hsa-miR-3914,958,1.832360383,6.224077138,Pro
hsa-miR-199a-5p,1195,2.285668745,6.224077138,Pro
hsa-miR-191-3p,963.5,1.842880198,6.244801036,Pro
hsa-miR-3201,990,1.893566576,6.458947974,Pro
hsa-miR-302a-3p,1270.5,2.430077105,6.486579837,Pro
hsa-miR-519c-3p,1338,2.559183917,6.65927898,Pro
hsa-miR-302b-3p,1142,2.184295989,6.707634741,Pro
hsa-miR-3150b-3p,890.5,1.703253571,6.742174569,Pro
hsa-miR-1224-3p,925,1.769241497,6.845794056,Pro
hsa-miR-140-3p,973,1.861050786,6.901057782,Pro
hsa-miR-4784,924.5,1.768285151,7.039217097,Pro
hsa-miR-6124,858.5,1.642047379,7.053033028,Pro
hsa-miR-4741,986.5,1.886872148,7.260272,Pro
hsa-miR-519b-3p,1406,2.689247076,7.280995898,Pro
hsa-miR-519a-3p,1497.5,2.864258532,7.329351658,Pro
hsa-miR-520g,1278,2.444422307,7.336259624,Pro
hsa-miR-1913,1046.5,2.001633759,7.48823487,Pro
hsa-miR-526b-3p,1172.5,2.242633141,7.612578254,Pro
hsa-miR-4258,983.5,1.881134068,7.66784198,Pro
hsa-miR-152,1131.5,2.164212707,7.81290926,Pro
hsa-miR-199b-5p,1277.5,2.44346596,7.985608404,Pro
hsa-miR-302c-3p,1266.5,2.422426331,7.99251637,Pro
hsa-miR-3617-5p,1142.5,2.185252336,8.103043822,Pro
hsa-miR-1265,882.5,1.687952023,8.393178383,Pro
hsa-miR-520h,1279.5,2.447291347,9.684967978,Pro
hsa-miR-642b-3p,1310,2.505628499,12.63466935,Pro
hsa-miR-642a-3p,1371,2.622302803,14.67251925,Pro
hsa-let-7c-3p,NA,NA,NA,NA
hsa-miR-1201  Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1259  Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1274a  Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1274b  Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1280  Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1300 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1308 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1826 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1974 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1975 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1977 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1978 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-1979 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-219a-1-3p,NA,NA,NA,NA
hsa-miR-219a-2-3p,NA,NA,NA,NA
hsa-miR-219a-5p,NA,NA,NA,NA
hsa-miR-220a Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-220b Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-220c Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-720 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-768-3p Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-768-5p Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-801 Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-886-3p Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-886-5p Not in mirbase v21.0,NA,NA,NA,NA
hsa-miR-923 Not in mirbase v21.0,NA,NA,NA,NA
